"PositionID","ObservationID","GroupID","Transect","SpeciesCodeType","SpeciesCode","Count","ObservationDistance","LifeStage","Moult","Plumage","Sex","TravelDirection","Prey","Association","Behaviour","Notes"
110067019,1100330028,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067019,1100330029,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067019,1100330030,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067019,1100330031,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067019,1100330032,NA,FALSE,"ESAS","5820",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067020,1100330033,NA,FALSE,"ESAS","6150",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067020,1100330034,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067020,1100330035,NA,FALSE,"ESAS","6110",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067020,1100330036,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067020,1100330037,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067021,1100330038,NA,TRUE,"ESAS","5900",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067021,1100330039,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067022,1100330040,NA,TRUE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067022,1100330041,NA,TRUE,"ESAS","5820",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067022,1100330042,NA,FALSE,"ESAS","5820",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067022,1100330043,NA,FALSE,"ESAS","6150",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067022,1100330044,NA,FALSE,"ESAS","6150",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067022,1100330045,NA,FALSE,"ESAS","5380",5,"F",NA,NA,NA,NA,"SW",NA,NA,NA,NA
110067022,1100330046,NA,FALSE,"ESAS","6150",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330047,NA,FALSE,"ESAS","720",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330048,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330049,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330050,NA,FALSE,"ESAS","6150",1,"F",NA,NA,NA,NA,NA,NA,"28","30",NA
110067023,1100330051,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330052,NA,TRUE,"ESAS","6150",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330053,NA,TRUE,"ESAS","5920",3,"C","1",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330054,NA,TRUE,"ESAS","5910",1,"C","1",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330055,NA,TRUE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330056,NA,FALSE,"ESAS","6150",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330057,NA,FALSE,"ESAS","6150",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330058,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330059,NA,FALSE,"ESAS","5820",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330060,NA,TRUE,"ESAS","6150",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330061,NA,FALSE,"ESAS","720",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330062,NA,FALSE,"ESAS","6150",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330063,NA,FALSE,"ESAS","5820",3,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067023,1100330064,NA,TRUE,"ESAS","6150",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067025,1100330065,NA,TRUE,"ESAS","5920",9,"C","1",NA,NA,NA,NA,NA,"22","43",NA
110067025,1100330066,NA,FALSE,"ESAS","5920",1,"E","1",NA,NA,NA,NA,NA,NA,NA,NA
110067025,1100330067,NA,FALSE,"ESAS","4700",5,"F",NA,NA,NA,NA,"SW",NA,NA,NA,NA
110067026,1100330068,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067026,1100330069,NA,TRUE,"ESAS","5820",1,"A","A",NA,NA,NA,NA,NA,NA,"43",NA
110067026,1100330070,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067027,1100330071,1,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067027,1100330072,1,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067027,1100330073,2,TRUE,"ESAS","5910",3,"B","1",NA,NA,NA,NA,NA,NA,NA,NA
110067027,1100330074,2,TRUE,"ESAS","5920",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110067027,1100330075,2,TRUE,"ESAS","5920",2,"B","1",NA,NA,NA,NA,NA,NA,NA,NA
110067027,1100330076,2,TRUE,"ESAS","5920",1,"B","2",NA,NA,NA,NA,NA,NA,NA,NA
110067027,1100330077,NA,TRUE,"ESAS","5920",2,"C","1",NA,NA,NA,NA,NA,NA,NA,NA
110067028,1100330078,NA,FALSE,"ESAS","720",2,"E",NA,NA,NA,NA,NA,NA,"22",NA,NA
110067028,1100330079,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067028,1100330080,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067028,1100330081,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067029,1100330082,3,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067029,1100330083,3,FALSE,"ESAS","6110",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067030,1100330084,NA,FALSE,"ESAS","5910",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110067031,1100330085,4,TRUE,"ESAS","6150",7,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067031,1100330086,4,FALSE,"ESAS","6150",7,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067031,1100330087,NA,FALSE,"ESAS","6000",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067031,1100330088,NA,FALSE,"ESAS","5920",2,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067031,1100330089,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067031,1100330090,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067032,1100330091,NA,TRUE,"ESAS","64320",1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067039,1100330092,NA,TRUE,"ESAS","1860",1,"B",NA,NA,NA,"M",NA,NA,NA,NA,NA
110067041,1100330093,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067041,1100330094,NA,FALSE,"ESAS","5920",2,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067042,1100330095,NA,TRUE,"ESAS","5910",1,"A","1",NA,NA,NA,NA,NA,NA,NA,NA
110067042,1100330096,NA,FALSE,"ESAS","5920",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110067043,1100330097,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067044,1100330098,NA,TRUE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067044,1100330099,NA,FALSE,"ESAS","5910",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067044,1100330100,NA,FALSE,"ESAS","5920",2,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067045,1100330101,NA,FALSE,"ESAS","5910",2,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067046,1100330102,NA,TRUE,"ESAS","6150",1,"C","1",NA,NA,NA,NA,NA,"13","45",NA
110067046,1100330103,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067047,1100330104,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,"18",NA,NA
110067047,1100330105,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,"18",NA,NA
110067048,1100330106,NA,FALSE,"ESAS","5910",1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110067049,1100330107,NA,TRUE,"ESAS","5910",6,"W","1",NA,NA,NA,NA,NA,"13",NA,NA
110067049,1100330108,NA,TRUE,"ESAS","5920",1,"W","1",NA,NA,NA,NA,NA,"13",NA,NA
110067049,1100330109,NA,TRUE,"ESAS","64310",1,"A",NA,NA,NA,NA,NA,NA,NA,"99",NA
110067051,1100330110,5,TRUE,"ESAS","5780",1,"D","A",NA,NA,NA,NA,NA,"13","44",NA
110067051,1100330111,5,TRUE,"ESAS","5780",1,"D","1",NA,NA,NA,NA,NA,"13","44",NA
110067051,1100330112,6,FALSE,"ESAS","5920",3,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067051,1100330113,6,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067051,1100330114,NA,FALSE,"ESAS","5910",4,"E","1",NA,NA,NA,NA,NA,"13",NA,NA
110067053,1100330115,NA,TRUE,"ESAS","5920",1,"D","1",NA,NA,NA,NA,NA,NA,NA,NA
110067054,1100330116,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067054,1100330117,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067054,1100330118,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067054,1100330119,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067055,1100330120,NA,FALSE,"ESAS","64320",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067055,1100330121,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067056,1100330122,7,FALSE,"ESAS","5910",2,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110067056,1100330123,7,FALSE,"ESAS","5910",2,"E","1",NA,NA,NA,NA,NA,NA,NA,NA
110067056,1100330124,NA,FALSE,"ESAS","5910",2,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110067058,1100330125,8,TRUE,"ESAS","5780",2,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067058,1100330126,8,TRUE,"ESAS","6270",1,"D","1",NA,NA,NA,NA,NA,NA,NA,NA
110067061,1100330127,9,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067061,1100330128,9,FALSE,"ESAS","5920",2,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067061,1100330129,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067062,1100330130,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067062,1100330131,NA,TRUE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067063,1100330132,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067064,1100330133,NA,TRUE,"ESAS","5910",3,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067065,1100330134,NA,TRUE,"ESAS","5920",1,"D","1",NA,NA,NA,NA,NA,NA,NA,NA
110067065,1100330135,NA,FALSE,"ESAS","5920",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110067065,1100330136,NA,TRUE,"ESAS","5910",1,"C","1",NA,NA,NA,NA,NA,NA,NA,NA
110067066,1100330137,NA,FALSE,"ESAS","6110",1,"F",NA,NA,NA,NA,NA,NA,"28","30",NA
110067067,1100330138,10,FALSE,"ESAS","6110",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067067,1100330139,10,TRUE,"ESAS","6110",1,"D",NA,NA,NA,NA,NA,NA,NA,"45",NA
110067067,1100330140,NA,TRUE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067067,1100330141,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067067,1100330142,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067068,1100330143,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067068,1100330144,NA,TRUE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067069,1100330145,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067069,1100330146,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067069,1100330147,NA,TRUE,"ESAS","5910",3,"C","1",NA,NA,NA,NA,NA,NA,NA,NA
110067070,1100330148,11,FALSE,"ESAS","5910",5,"E","1",NA,NA,NA,NA,NA,NA,NA,NA
110067070,1100330149,11,FALSE,"ESAS","5910",1,"E","2",NA,NA,NA,NA,NA,NA,NA,NA
110067070,1100330150,12,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067070,1100330151,12,FALSE,"ESAS","5910",2,"F","I",NA,NA,NA,NA,NA,NA,NA,NA
110067070,1100330152,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067070,1100330153,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067071,1100330154,NA,TRUE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067071,1100330155,NA,TRUE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067071,1100330156,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067072,1100330157,13,TRUE,"ESAS","5910",2,"B","A",NA,NA,NA,NA,NA,NA,"40",NA
110067072,1100330158,13,TRUE,"ESAS","5910",3,"B","1",NA,NA,NA,NA,NA,NA,"40",NA
110067072,1100330159,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067072,1100330160,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067073,1100330161,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067073,1100330162,NA,FALSE,"ESAS","6110",1,"F",NA,NA,NA,NA,NA,21,"28","30",NA
110067073,1100330163,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067074,1100330164,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067074,1100330165,NA,FALSE,"ESAS","6110",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067074,1100330166,NA,FALSE,"ESAS","6110",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067075,1100330167,NA,FALSE,"ESAS","5910",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067076,1100330168,NA,FALSE,"ESAS","5920",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067076,1100330169,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067076,1100330170,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067077,1100330171,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067078,1100330172,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067078,1100330173,NA,FALSE,"ESAS","5920",1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110067078,1100330174,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067079,1100330175,NA,FALSE,"ESAS","5910",1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110067080,1100330176,NA,FALSE,"ESAS","6110",1,"F",NA,NA,NA,NA,NA,NA,"28",NA,NA
110067080,1100330177,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067080,1100330180,NA,FALSE,"ESAS","6009",1000,"E",NA,NA,NA,NA,NA,NA,"26",NA,NA
110067081,1100330181,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,"26",NA,NA
110067081,1100330182,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,"26",NA,NA
110067081,1100330183,NA,FALSE,"ESAS","5910",6,"A","1",NA,NA,NA,NA,NA,"26",NA,NA
110067081,1100330184,NA,FALSE,"ESAS","5910",1,"B","2",NA,NA,NA,NA,NA,"26",NA,NA
110067082,1100330185,NA,FALSE,"ESAS","5910",3,"F","1",NA,NA,NA,NA,NA,"26",NA,NA
110067082,1100330186,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,"26",NA,NA
110067083,1100330187,NA,FALSE,"ESAS","5910",2,"F","1",NA,NA,NA,NA,NA,"26",NA,NA
110067083,1100330188,NA,FALSE,"ESAS","5910",1,"F","4",NA,NA,NA,NA,NA,"26",NA,NA
110067083,1100330189,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,"26",NA,NA
110067083,1100330190,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,"26",NA,NA
110067084,1100330191,14,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,"26",NA,NA
110067084,1100330192,14,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,"26",NA,NA
110067084,1100330193,15,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,"26",NA,NA
110067084,1100330194,15,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,"26",NA,NA
110067084,1100330195,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067084,1100330196,NA,FALSE,"ESAS","5910",3,"F","1",NA,NA,NA,NA,NA,"26",NA,NA
110067085,1100330197,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067086,1100330198,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067086,1100330199,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067087,1100330200,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067088,1100330201,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067089,1100330202,NA,FALSE,"ESAS","5910",1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110067089,1100330203,NA,FALSE,"ESAS","5910",2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067089,1100330204,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067090,1100330205,NA,FALSE,"ESAS","5920",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067090,1100330206,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067090,1100330207,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067093,1100330208,NA,FALSE,"ESAS","5910",2,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067093,1100330209,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067094,1100330210,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067096,1100330211,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067100,1100330212,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067102,1100330213,16,FALSE,"ESAS","2130",2,"F",NA,NA,NA,"M",NA,NA,NA,NA,NA
110067102,1100330214,16,FALSE,"ESAS","2130",1,"F",NA,NA,NA,"F",NA,NA,NA,NA,NA
110067102,1100330215,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067103,1100330216,17,FALSE,"ESAS","5910",1,"A","1",NA,NA,NA,NA,NA,NA,NA,NA
110067103,1100330217,17,FALSE,"ESAS","5910",1,"A","2",NA,NA,NA,NA,NA,NA,NA,NA
110067103,1100330218,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067103,1100330219,NA,FALSE,"ESAS","5910",1,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110067103,1100330220,NA,FALSE,"ESAS","5910",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110067104,1100330221,NA,FALSE,"ESAS","6110",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067107,1100330222,18,TRUE,"ESAS","5910",2,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110067107,1100330223,18,TRUE,"ESAS","5910",2,"B","1",NA,NA,NA,NA,NA,NA,NA,NA
110067107,1100330224,18,TRUE,"ESAS","5910",1,"B","2",NA,NA,NA,NA,NA,NA,NA,NA
110067107,1100330225,NA,TRUE,"ESAS","63510",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067108,1100330226,NA,FALSE,"ESAS","64320",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,"270° 500M"
110067109,1100330227,NA,TRUE,"ESAS","5910",2,"C","1",NA,NA,NA,NA,NA,NA,NA,NA
110067109,1100330228,NA,TRUE,"ESAS","5910",1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110067109,1100330229,NA,FALSE,"ESAS","6340",2,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067109,1100330230,NA,TRUE,"ESAS","6150",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067111,1100330231,19,TRUE,"ESAS","6150",1,"C","A",NA,NA,NA,NA,NA,NA,"44",NA
110067111,1100330232,19,TRUE,"ESAS","6150",1,"C","1",NA,NA,NA,NA,NA,NA,"44",NA
110067111,1100330233,19,TRUE,"ESAS","63510",1,"C",NA,NA,NA,NA,NA,NA,NA,"44",NA
110067112,1100330234,NA,TRUE,"ESAS","5910",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110067112,1100330235,NA,FALSE,"ESAS","6150",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067112,1100330236,NA,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067113,1100330237,NA,TRUE,"ESAS","5910",1,"C","3",NA,NA,NA,NA,NA,NA,NA,NA
110067113,1100330238,NA,FALSE,"ESAS","6150",1,"E",NA,NA,NA,NA,NA,NA,NA,"44",NA
110067113,1100330239,NA,TRUE,"ESAS","6150",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067115,1100330240,NA,FALSE,"ESAS","6150",2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067115,1100330241,NA,FALSE,"ESAS","6360",5,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067116,1100330242,NA,FALSE,"ESAS","6150",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067118,1100330243,NA,TRUE,"ESAS","5910",1,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110067119,1100330244,NA,TRUE,"ESAS","6340",1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110067119,1100330245,NA,FALSE,"ESAS","6000",1,"F","I",NA,NA,NA,NA,NA,NA,NA,NA
110067120,1100330246,NA,TRUE,"ESAS","5926",1,"C","4",NA,NA,NA,NA,NA,NA,NA,NA
110067122,1100330247,NA,FALSE,"ESAS","63510",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,"45° 1KM"
110067122,1100330248,NA,TRUE,"ESAS","5910",1,"A","A",NA,NA,NA,NA,NA,NA,NA,NA
110067122,1100330249,NA,TRUE,"ESAS","5910",1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110067123,1100330250,20,FALSE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067123,1100330251,20,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067123,1100330252,NA,TRUE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067123,1100330253,NA,FALSE,"ESAS","5910",1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110067124,1100330254,NA,TRUE,"ESAS","5910",1,"A","1",NA,NA,NA,NA,NA,NA,NA,NA
110067124,1100330255,NA,FALSE,"ESAS","5910",1,"A","2",NA,NA,NA,NA,NA,NA,NA,NA
110067127,1100330256,21,FALSE,"ESAS","5910",1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110067127,1100330257,21,FALSE,"ESAS","5910",1,"E","1",NA,NA,NA,NA,NA,NA,NA,NA
110067127,1100330258,NA,TRUE,"ESAS","5910",1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110067127,1100330259,NA,FALSE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067127,1100330260,NA,TRUE,"ESAS","5910",1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110067129,1100330261,NA,FALSE,"ESAS","5910",1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110067129,1100330262,NA,TRUE,"ESAS","5910",1,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110067129,1100330263,NA,FALSE,"ESAS","63510",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,"45° 500M"
110067130,1100330264,NA,FALSE,"ESAS","5910",2,"W","A",NA,NA,NA,NA,NA,NA,NA,NA
110067130,1100330265,NA,FALSE,"ESAS","5910",3,"W","1",NA,NA,NA,NA,NA,NA,NA,NA
110067130,1100330266,NA,FALSE,"ESAS","5910",1,"E","1",NA,NA,NA,NA,NA,NA,NA,NA
110067131,1100330267,NA,FALSE,"ESAS","63510",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,"10° 2KM"
110067131,1100330268,NA,TRUE,"ESAS","5910",1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110067134,1100330269,NA,FALSE,"ESAS","63510",1,"E",NA,NA,NA,NA,NA,NA,NA,NA,"90° 1KM"
110067136,1100330270,NA,FALSE,"ESAS","6150",1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110067137,1100330271,NA,TRUE,"ESAS","5910",1,"A","A",NA,NA,NA,NA,NA,NA,"43",NA
110067141,1100330272,NA,TRUE,"ESAS","5910",1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
